Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"SCL","Supply Utilization Accounts (2010-)","882","Samoa","5164","Tourist consumption","02211","Raw milk of cattle","2022","2022","t","7.19","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","882","Samoa","5141","Food supply quantity (tonnes)","02211","Raw milk of cattle","2022","2022","t","5477.99","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","882","Samoa","665","Food supply quantity (g/capita/day)","02211","Raw milk of cattle","2022","2022","g/cap/d","67.49","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","678","Sao Tome and Principe","5510","Production","02211","Raw milk of cattle","2022","2022","t","528.62","I","Imputed value",""
"SCL","Supply Utilization Accounts (2010-)","678","Sao Tome and Principe","5610","Import quantity","02211","Raw milk of cattle","2022","2022","t","887.11","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","678","Sao Tome and Principe","5520","Feed","02211","Raw milk of cattle","2022","2022","t","0","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","678","Sao Tome and Principe","5141","Food supply quantity (tonnes)","02211","Raw milk of cattle","2022","2022","t","1415.73","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","678","Sao Tome and Principe","665","Food supply quantity (g/capita/day)","02211","Raw milk of cattle","2022","2022","g/cap/d","17.06","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","682","Saudi Arabia","5510","Production","02211","Raw milk of cattle","2022","2022","t","2529180.77","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","682","Saudi Arabia","5610","Import quantity","02211","Raw milk of cattle","2022","2022","t","2663.68","X","Figure from international organizations","Estimated data using trading partners database"
"SCL","Supply Utilization Accounts (2010-)","682","Saudi Arabia","5910","Export quantity","02211","Raw milk of cattle","2022","2022","t","31415.86","I","Imputed value",""
"SCL","Supply Utilization Accounts (2010-)","682","Saudi Arabia","5520","Feed","02211","Raw milk of cattle","2022","2022","t","63.53","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","682","Saudi Arabia","5016","Loss","02211","Raw milk of cattle","2022","2022","t","126592.22","I","Imputed value",""
"SCL","Supply Utilization Accounts (2010-)","682","Saudi Arabia","5023","Processed","02211","Raw milk of cattle","2022","2022","t","2152313.6","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","682","Saudi Arabia","5141","Food supply quantity (tonnes)","02211","Raw milk of cattle","2022","2022","t","221459.24","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","682","Saudi Arabia","665","Food supply quantity (g/capita/day)","02211","Raw milk of cattle","2022","2022","g/cap/d","16.66","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","686","Senegal","5510","Production","02211","Raw milk of cattle","2022","2022","t","222629.63","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","686","Senegal","5610","Import quantity","02211","Raw milk of cattle","2022","2022","t","8071.67","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","686","Senegal","5910","Export quantity","02211","Raw milk of cattle","2022","2022","t","745.57","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","686","Senegal","5520","Feed","02211","Raw milk of cattle","2022","2022","t","25534.36","I","Imputed value",""
"SCL","Supply Utilization Accounts (2010-)","686","Senegal","5016","Loss","02211","Raw milk of cattle","2022","2022","t","16012.5","I","Imputed value",""
"SCL","Supply Utilization Accounts (2010-)","686","Senegal","5023","Processed","02211","Raw milk of cattle","2022","2022","t","23006.89","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","686","Senegal","5141","Food supply quantity (tonnes)","02211","Raw milk of cattle","2022","2022","t","165401.98","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","686","Senegal","665","Food supply quantity (g/capita/day)","02211","Raw milk of cattle","2022","2022","g/cap/d","26.17","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","688","Serbia","5510","Production","02211","Raw milk of cattle","2022","2022","t","1468036","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","688","Serbia","5610","Import quantity","02211","Raw milk of cattle","2022","2022","t","45540.14","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","688","Serbia","5910","Export quantity","02211","Raw milk of cattle","2022","2022","t","26287.27","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","688","Serbia","5520","Feed","02211","Raw milk of cattle","2022","2022","t","63331.9","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","688","Serbia","5016","Loss","02211","Raw milk of cattle","2022","2022","t","969","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","688","Serbia","5023","Processed","02211","Raw milk of cattle","2022","2022","t","823253.45","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","688","Serbia","5141","Food supply quantity (tonnes)","02211","Raw milk of cattle","2022","2022","t","599734.52","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","688","Serbia","665","Food supply quantity (g/capita/day)","02211","Raw milk of cattle","2022","2022","g/cap/d","227.53","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","690","Seychelles","5510","Production","02211","Raw milk of cattle","2022","2022","t","168.19","I","Imputed value",""
"SCL","Supply Utilization Accounts (2010-)","690","Seychelles","5610","Import quantity","02211","Raw milk of cattle","2022","2022","t","2312","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","690","Seychelles","5016","Loss","02211","Raw milk of cattle","2022","2022","t","12.29","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","690","Seychelles","5164","Tourist consumption","02211","Raw milk of cattle","2022","2022","t","809.91","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","690","Seychelles","5141","Food supply quantity (tonnes)","02211","Raw milk of cattle","2022","2022","t","1657.99","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","690","Seychelles","665","Food supply quantity (g/capita/day)","02211","Raw milk of cattle","2022","2022","g/cap/d","42.41","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","694","Sierra Leone","5510","Production","02211","Raw milk of cattle","2022","2022","t","149146.35","I","Imputed value",""
"SCL","Supply Utilization Accounts (2010-)","694","Sierra Leone","5610","Import quantity","02211","Raw milk of cattle","2022","2022","t","368.82","X","Figure from international organizations","Estimated data using trading partners database"
"SCL","Supply Utilization Accounts (2010-)","694","Sierra Leone","5910","Export quantity","02211","Raw milk of cattle","2022","2022","t","0.18","X","Figure from international organizations","Estimated data using trading partners database"
"SCL","Supply Utilization Accounts (2010-)","694","Sierra Leone","5520","Feed","02211","Raw milk of cattle","2022","2022","t","85637.7","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","694","Sierra Leone","5016","Loss","02211","Raw milk of cattle","2022","2022","t","13301.95","I","Imputed value",""
"SCL","Supply Utilization Accounts (2010-)","694","Sierra Leone","5141","Food supply quantity (tonnes)","02211","Raw milk of cattle","2022","2022","t","50575.33","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","694","Sierra Leone","665","Food supply quantity (g/capita/day)","02211","Raw milk of cattle","2022","2022","g/cap/d","16.1","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","703","Slovakia","5510","Production","02211","Raw milk of cattle","2022","2022","t","915120","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","703","Slovakia","5610","Import quantity","02211","Raw milk of cattle","2022","2022","t","89765.25","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","703","Slovakia","5910","Export quantity","02211","Raw milk of cattle","2022","2022","t","149364.7","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","703","Slovakia","5023","Processed","02211","Raw milk of cattle","2022","2022","t","796113.97","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","703","Slovakia","5141","Food supply quantity (tonnes)","02211","Raw milk of cattle","2022","2022","t","59406.58","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","703","Slovakia","665","Food supply quantity (g/capita/day)","02211","Raw milk of cattle","2022","2022","g/cap/d","28.84","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","705","Slovenia","5510","Production","02211","Raw milk of cattle","2022","2022","t","625350","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","705","Slovenia","5610","Import quantity","02211","Raw milk of cattle","2022","2022","t","40617.25","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","705","Slovenia","5910","Export quantity","02211","Raw milk of cattle","2022","2022","t","285620.33","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","705","Slovenia","5520","Feed","02211","Raw milk of cattle","2022","2022","t","2987.54","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","705","Slovenia","5016","Loss","02211","Raw milk of cattle","2022","2022","t","11099.45","I","Imputed value",""
"SCL","Supply Utilization Accounts (2010-)","705","Slovenia","5023","Processed","02211","Raw milk of cattle","2022","2022","t","299959.93","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","705","Slovenia","5141","Food supply quantity (tonnes)","02211","Raw milk of cattle","2022","2022","t","66300","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","705","Slovenia","665","Food supply quantity (g/capita/day)","02211","Raw milk of cattle","2022","2022","g/cap/d","85.69","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","090","Solomon Islands","5510","Production","02211","Raw milk of cattle","2022","2022","t","3052.6","I","Imputed value",""
"SCL","Supply Utilization Accounts (2010-)","090","Solomon Islands","5610","Import quantity","02211","Raw milk of cattle","2022","2022","t","300.08","X","Figure from international organizations","Estimated data using trading partners database"
"SCL","Supply Utilization Accounts (2010-)","090","Solomon Islands","5520","Feed","02211","Raw milk of cattle","2022","2022","t","958.98","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","090","Solomon Islands","5016","Loss","02211","Raw milk of cattle","2022","2022","t","278.08","I","Imputed value",""
"SCL","Supply Utilization Accounts (2010-)","090","Solomon Islands","5164","Tourist consumption","02211","Raw milk of cattle","2022","2022","t","0.17","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","090","Solomon Islands","5141","Food supply quantity (tonnes)","02211","Raw milk of cattle","2022","2022","t","2115.46","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","090","Solomon Islands","665","Food supply quantity (g/capita/day)","02211","Raw milk of cattle","2022","2022","g/cap/d","8","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","706","Somalia","5510","Production","02211","Raw milk of cattle","2022","2022","t","436701.65","I","Imputed value",""
"SCL","Supply Utilization Accounts (2010-)","706","Somalia","5610","Import quantity","02211","Raw milk of cattle","2022","2022","t","3405.18","X","Figure from international organizations","Estimated data using trading partners database"
"SCL","Supply Utilization Accounts (2010-)","706","Somalia","5520","Feed","02211","Raw milk of cattle","2022","2022","t","11.37","I","Imputed value",""
"SCL","Supply Utilization Accounts (2010-)","706","Somalia","5016","Loss","02211","Raw milk of cattle","2022","2022","t","39271.31","I","Imputed value",""
"SCL","Supply Utilization Accounts (2010-)","706","Somalia","5023","Processed","02211","Raw milk of cattle","2022","2022","t","176042.73","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","706","Somalia","5141","Food supply quantity (tonnes)","02211","Raw milk of cattle","2022","2022","t","224781.42","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","706","Somalia","665","Food supply quantity (g/capita/day)","02211","Raw milk of cattle","2022","2022","g/cap/d","35","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","710","South Africa","5510","Production","02211","Raw milk of cattle","2022","2022","t","3771000","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","710","South Africa","5610","Import quantity","02211","Raw milk of cattle","2022","2022","t","3613.1","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","710","South Africa","5910","Export quantity","02211","Raw milk of cattle","2022","2022","t","49530.41","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","710","South Africa","5520","Feed","02211","Raw milk of cattle","2022","2022","t","165739.77","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","710","South Africa","5023","Processed","02211","Raw milk of cattle","2022","2022","t","1158207.79","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","710","South Africa","5141","Food supply quantity (tonnes)","02211","Raw milk of cattle","2022","2022","t","2401135.13","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","710","South Africa","665","Food supply quantity (g/capita/day)","02211","Raw milk of cattle","2022","2022","g/cap/d","109.84","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","728","South Sudan","5510","Production","02211","Raw milk of cattle","2022","2022","t","2796067.17","I","Imputed value",""
"SCL","Supply Utilization Accounts (2010-)","728","South Sudan","5610","Import quantity","02211","Raw milk of cattle","2022","2022","t","995.55","X","Figure from international organizations","Estimated data using trading partners database"
"SCL","Supply Utilization Accounts (2010-)","728","South Sudan","5520","Feed","02211","Raw milk of cattle","2022","2022","t","565286.38","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","728","South Sudan","5016","Loss","02211","Raw milk of cattle","2022","2022","t","694151.13","I","Imputed value",""
"SCL","Supply Utilization Accounts (2010-)","728","South Sudan","5023","Processed","02211","Raw milk of cattle","2022","2022","t","0","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","728","South Sudan","5141","Food supply quantity (tonnes)","02211","Raw milk of cattle","2022","2022","t","1537625.21","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","728","South Sudan","665","Food supply quantity (g/capita/day)","02211","Raw milk of cattle","2022","2022","g/cap/d","386.02","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","724","Spain","5510","Production","02211","Raw milk of cattle","2022","2022","t","7454970","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","724","Spain","5610","Import quantity","02211","Raw milk of cattle","2022","2022","t","95093.83","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","724","Spain","5910","Export quantity","02211","Raw milk of cattle","2022","2022","t","100006.84","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","724","Spain","5520","Feed","02211","Raw milk of cattle","2022","2022","t","140000","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","724","Spain","5023","Processed","02211","Raw milk of cattle","2022","2022","t","5323575.99","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","724","Spain","5141","Food supply quantity (tonnes)","02211","Raw milk of cattle","2022","2022","t","1986500","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","724","Spain","665","Food supply quantity (g/capita/day)","02211","Raw milk of cattle","2022","2022","g/cap/d","114.44","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","144","Sri Lanka","5510","Production","02211","Raw milk of cattle","2022","2022","t","419196.71","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","144","Sri Lanka","5610","Import quantity","02211","Raw milk of cattle","2022","2022","t","22.44","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","144","Sri Lanka","5910","Export quantity","02211","Raw milk of cattle","2022","2022","t","58.14","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","144","Sri Lanka","5520","Feed","02211","Raw milk of cattle","2022","2022","t","99317.43","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","144","Sri Lanka","5016","Loss","02211","Raw milk of cattle","2022","2022","t","35197.94","I","Imputed value",""
"SCL","Supply Utilization Accounts (2010-)","144","Sri Lanka","5023","Processed","02211","Raw milk of cattle","2022","2022","t","86632.57","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","144","Sri Lanka","5141","Food supply quantity (tonnes)","02211","Raw milk of cattle","2022","2022","t","198013.07","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","144","Sri Lanka","665","Food supply quantity (g/capita/day)","02211","Raw milk of cattle","2022","2022","g/cap/d","24.85","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","729","Sudan","5510","Production","02211","Raw milk of cattle","2022","2022","t","3028261.32","I","Imputed value",""
"SCL","Supply Utilization Accounts (2010-)","729","Sudan","5610","Import quantity","02211","Raw milk of cattle","2022","2022","t","136","X","Figure from international organizations","Estimated data using trading partners database"
"SCL","Supply Utilization Accounts (2010-)","729","Sudan","5520","Feed","02211","Raw milk of cattle","2022","2022","t","89973.19","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","729","Sudan","5016","Loss","02211","Raw milk of cattle","2022","2022","t","272062.33","I","Imputed value",""
"SCL","Supply Utilization Accounts (2010-)","729","Sudan","5023","Processed","02211","Raw milk of cattle","2022","2022","t","7632.32","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","729","Sudan","5141","Food supply quantity (tonnes)","02211","Raw milk of cattle","2022","2022","t","2658729.49","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","729","Sudan","665","Food supply quantity (g/capita/day)","02211","Raw milk of cattle","2022","2022","g/cap/d","155.4","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","740","Suriname","5510","Production","02211","Raw milk of cattle","2022","2022","t","2839.67","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","740","Suriname","5610","Import quantity","02211","Raw milk of cattle","2022","2022","t","623.32","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","740","Suriname","5520","Feed","02211","Raw milk of cattle","2022","2022","t","66.92","I","Imputed value",""
"SCL","Supply Utilization Accounts (2010-)","740","Suriname","5016","Loss","02211","Raw milk of cattle","2022","2022","t","302.63","I","Imputed value",""
"SCL","Supply Utilization Accounts (2010-)","740","Suriname","5023","Processed","02211","Raw milk of cattle","2022","2022","t","362.07","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","740","Suriname","5141","Food supply quantity (tonnes)","02211","Raw milk of cattle","2022","2022","t","2731.36","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","740","Suriname","665","Food supply quantity (g/capita/day)","02211","Raw milk of cattle","2022","2022","g/cap/d","12.11","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","752","Sweden","5510","Production","02211","Raw milk of cattle","2022","2022","t","2764840","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","752","Sweden","5610","Import quantity","02211","Raw milk of cattle","2022","2022","t","21919.82","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","752","Sweden","5910","Export quantity","02211","Raw milk of cattle","2022","2022","t","18162.65","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","752","Sweden","5520","Feed","02211","Raw milk of cattle","2022","2022","t","216012.88","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","752","Sweden","5023","Processed","02211","Raw milk of cattle","2022","2022","t","2125024.34","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","752","Sweden","5141","Food supply quantity (tonnes)","02211","Raw milk of cattle","2022","2022","t","427559.95","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","752","Sweden","665","Food supply quantity (g/capita/day)","02211","Raw milk of cattle","2022","2022","g/cap/d","111.04","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","756","Switzerland","5510","Production","02211","Raw milk of cattle","2022","2022","t","3711400","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","756","Switzerland","5610","Import quantity","02211","Raw milk of cattle","2022","2022","t","25667.09","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","756","Switzerland","5910","Export quantity","02211","Raw milk of cattle","2022","2022","t","1223.69","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","756","Switzerland","5520","Feed","02211","Raw milk of cattle","2022","2022","t","442240.26","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","756","Switzerland","5023","Processed","02211","Raw milk of cattle","2022","2022","t","2507689.63","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","756","Switzerland","5141","Food supply quantity (tonnes)","02211","Raw milk of cattle","2022","2022","t","785913.51","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","756","Switzerland","665","Food supply quantity (g/capita/day)","02211","Raw milk of cattle","2022","2022","g/cap/d","246.35","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","760","Syrian Arab Republic","5510","Production","02211","Raw milk of cattle","2022","2022","t","1204273","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","760","Syrian Arab Republic","5610","Import quantity","02211","Raw milk of cattle","2022","2022","t","210.34","X","Figure from international organizations","Estimated data using trading partners database"
"SCL","Supply Utilization Accounts (2010-)","760","Syrian Arab Republic","5910","Export quantity","02211","Raw milk of cattle","2022","2022","t","15.46","X","Figure from international organizations","Estimated data using trading partners database"
"SCL","Supply Utilization Accounts (2010-)","760","Syrian Arab Republic","5520","Feed","02211","Raw milk of cattle","2022","2022","t","65697.95","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","760","Syrian Arab Republic","5023","Processed","02211","Raw milk of cattle","2022","2022","t","361514.62","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","760","Syrian Arab Republic","5141","Food supply quantity (tonnes)","02211","Raw milk of cattle","2022","2022","t","777255.31","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","760","Syrian Arab Republic","665","Food supply quantity (g/capita/day)","02211","Raw milk of cattle","2022","2022","g/cap/d","96.25","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","762","Tajikistan","5510","Production","02211","Raw milk of cattle","2022","2022","t","1021354.47","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","762","Tajikistan","5610","Import quantity","02211","Raw milk of cattle","2022","2022","t","713.14","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","762","Tajikistan","5520","Feed","02211","Raw milk of cattle","2022","2022","t","50472.24","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","762","Tajikistan","5016","Loss","02211","Raw milk of cattle","2022","2022","t","90504.98","I","Imputed value",""
"SCL","Supply Utilization Accounts (2010-)","762","Tajikistan","5023","Processed","02211","Raw milk of cattle","2022","2022","t","5643.7","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","762","Tajikistan","5141","Food supply quantity (tonnes)","02211","Raw milk of cattle","2022","2022","t","875446.68","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","762","Tajikistan","665","Food supply quantity (g/capita/day)","02211","Raw milk of cattle","2022","2022","g/cap/d","240.99","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","764","Thailand","5510","Production","02211","Raw milk of cattle","2022","2022","t","1222000","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","764","Thailand","5610","Import quantity","02211","Raw milk of cattle","2022","2022","t","372.89","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","764","Thailand","5910","Export quantity","02211","Raw milk of cattle","2022","2022","t","80708.19","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","764","Thailand","5520","Feed","02211","Raw milk of cattle","2022","2022","t","775.4","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","764","Thailand","5016","Loss","02211","Raw milk of cattle","2022","2022","t","35222.63","I","Imputed value",""
"SCL","Supply Utilization Accounts (2010-)","764","Thailand","5023","Processed","02211","Raw milk of cattle","2022","2022","t","541666.67","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","764","Thailand","5141","Food supply quantity (tonnes)","02211","Raw milk of cattle","2022","2022","t","564000","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","764","Thailand","665","Food supply quantity (g/capita/day)","02211","Raw milk of cattle","2022","2022","g/cap/d","21.55","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","626","Timor-Leste","5610","Import quantity","02211","Raw milk of cattle","2022","2022","t","895.96","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","626","Timor-Leste","5141","Food supply quantity (tonnes)","02211","Raw milk of cattle","2022","2022","t","895.96","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","626","Timor-Leste","665","Food supply quantity (g/capita/day)","02211","Raw milk of cattle","2022","2022","g/cap/d","1.83","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","768","Togo","5510","Production","02211","Raw milk of cattle","2022","2022","t","11649.23","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","768","Togo","5610","Import quantity","02211","Raw milk of cattle","2022","2022","t","1291.5","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","768","Togo","5520","Feed","02211","Raw milk of cattle","2022","2022","t","6525.65","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","768","Togo","5016","Loss","02211","Raw milk of cattle","2022","2022","t","1087.55","I","Imputed value",""
"SCL","Supply Utilization Accounts (2010-)","768","Togo","5023","Processed","02211","Raw milk of cattle","2022","2022","t","2802.61","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","768","Togo","5141","Food supply quantity (tonnes)","02211","Raw milk of cattle","2022","2022","t","2524.92","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","768","Togo","665","Food supply quantity (g/capita/day)","02211","Raw milk of cattle","2022","2022","g/cap/d","0.78","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","776","Tonga","5510","Production","02211","Raw milk of cattle","2022","2022","t","324.29","I","Imputed value",""
"SCL","Supply Utilization Accounts (2010-)","776","Tonga","5610","Import quantity","02211","Raw milk of cattle","2022","2022","t","3115.97","X","Figure from international organizations","Estimated data using trading partners database"
"SCL","Supply Utilization Accounts (2010-)","776","Tonga","5520","Feed","02211","Raw milk of cattle","2022","2022","t","900","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","776","Tonga","5016","Loss","02211","Raw milk of cattle","2022","2022","t","30","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","776","Tonga","5023","Processed","02211","Raw milk of cattle","2022","2022","t","0","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","776","Tonga","5141","Food supply quantity (tonnes)","02211","Raw milk of cattle","2022","2022","t","2510.26","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","776","Tonga","665","Food supply quantity (g/capita/day)","02211","Raw milk of cattle","2022","2022","g/cap/d","64.36","X","Figure from international organizations","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","780","Trinidad and Tobago","5510","Production","02211","Raw milk of cattle","2022","2022","t","1394","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","780","Trinidad and Tobago","5610","Import quantity","02211","Raw milk of cattle","2022","2022","t","4530.95","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","780","Trinidad and Tobago","5910","Export quantity","02211","Raw milk of cattle","2022","2022","t","27.57","A","Official figure",""
"SCL","Supply Utilization Accounts (2010-)","780","Trinidad and Tobago","5016","Loss","02211","Raw milk of cattle","2022","2022","t","334.64","I","Imputed value",""
"SCL","Supply Utilization Accounts (2010-)","780","Trinidad and Tobago","5023","Processed","02211","Raw milk of cattle","2022","2022","t","899.13","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","780","Trinidad and Tobago","5164","Tourist consumption","02211","Raw milk of cattle","2022","2022","t","10.86","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","780","Trinidad and Tobago","5141","Food supply quantity (tonnes)","02211","Raw milk of cattle","2022","2022","t","4652.75","E","Estimated value",""
